slno,Flow_ID, Source_IP, Source_Port, Destination_IP,Destination_Port, Protocol, Timestamp, Flow_Duration, Total_Fwd_Packets,Total_Length_of_Fwd_Packets, Fwd_Packet_Length_Max, Fwd_Packet_Length_Min,Flow_Bytes_per_second, Flow_Packets_per_second,Fwd_Packets_per_second, Min_Packet_Length, Max_Packet_Length, Packet_Length_ean, ACK_Flag_Count,Label
A103EZCS9H8WW1,172.16.0.5-192.168.50.1-63018-50227-17,172.16.0.5,63018,192.168.50.1,50227,17,41:06.1,2999478,4,2064,516,516,688.1197328,1.333565374,1.333565374,516,516,516,0,Poisoning or Causative Attack
A3RRHWLQYO46S9,172.16.0.5-192.168.50.1-62468-46335-17,172.16.0.5,62468,192.168.50.1,46335,17,40:26.5,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Trojan Attack
A1UT454VAT80MF,172.16.0.5-192.168.50.1-63387-6629-17,172.16.0.5,63387,192.168.50.1,6629,17,40:50.5,3001067,4,2064,516,516,687.7553883,1.33285928,1.33285928,516,516,516,0,No Attack
A13T1PODRCT8G1,172.16.0.5-192.168.50.1-26305-7705-17,172.16.0.5,26305,192.168.50.1,7705,17,40:49.5,6009142,6,3096,516,516,515.2149841,0.998478651,0.998478651,516,516,516,0,Evasion or Adversarial Attack
AJVB004EB0MVK,172.16.0.5-192.168.50.1-62478-55966-17,172.16.0.5,62478,192.168.50.1,55966,17,40:50.9,2999998,4,2064,516,516,688.0004587,1.333334222,1.333334222,516,516,516,0,No Attack
A36IQK3GFWOGIA,172.16.0.5-192.168.50.1-62525-34282-17,172.16.0.5,62525,192.168.50.1,34282,17,39:22.2,6002430,6,3096,516,516,515.7911046,0.999595164,0.999595164,516,516,516,0,Evasion or Adversarial Attack
A3P3TNH6IVABCZ,172.16.0.5-192.168.50.1-730-730-6,172.16.0.5,730,192.168.50.1,730,6,34:29.7,11028021,4,0,0,0,0,0.362712403,0.362712403,0,0,0,1,Poisoning or Causative Attack
A1WJ8U24MI7RUZ,172.16.0.5-192.168.50.1-62637-26701-17,172.16.0.5,62637,192.168.50.1,26701,17,40:26.3,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Trojan Attack
A1K0RZ927RFNYW,172.16.0.5-192.168.50.1-58574-58875-17,172.16.0.5,58574,192.168.50.1,58875,17,39:45.4,9012012,8,4128,516,516,458.0553155,0.8877041,0.8877041,516,516,516,0,No Attack
A3SIFVM4F1GIWX,172.16.0.5-192.168.50.1-62468-34535-17,172.16.0.5,62468,192.168.50.1,34535,17,41:04.6,3000023,4,2064,516,516,687.9947254,1.333323111,1.333323111,516,516,516,0,No Attack
A1W46C4YM9VOM3,172.16.0.5-192.168.50.1-62528-24196-17,172.16.0.5,62528,192.168.50.1,24196,17,39:22.0,6103509,6,3096,516,516,507.2491906,0.983041067,0.983041067,516,516,516,0,Evasion or Adversarial Attack
A2GAXGETOQMLJC,172.16.0.5-192.168.50.1-62478-32573-17,172.16.0.5,62478,192.168.50.1,32573,17,39:18.2,12000220,10,5160,516,516,429.9921168,0.833318056,0.833318056,516,516,516,0,Poisoning or Causative Attack
A38ZY2DCQC9W1G,172.16.0.5-192.168.50.1-62724-37512-17,172.16.0.5,62724,192.168.50.1,37512,17,40:09.5,2998925,4,2064,516,516,688.2466217,1.333811282,1.333811282,516,516,516,0,Trojan Attack
A2IOTFFGCHHDKU,172.16.0.5-192.168.50.1-49468-23020-6,172.16.0.5,49468,192.168.50.1,23020,6,34:28.4,1,2,0,0,0,0,2000000,2000000,0,0,0,1,No Attack
A1RATYM2APIF9V,172.16.0.5-192.168.50.1-62502-51535-17,172.16.0.5,62502,192.168.50.1,51535,17,40:59.7,3023417,4,2064,516,516,682.6712954,1.323006386,1.323006386,516,516,516,0,Evasion or Adversarial Attack
AYGIIQGSHKZNI,172.16.0.5-192.168.50.1-62487-13597-17,172.16.0.5,62487,192.168.50.1,13597,17,40:41.4,6000136,6,3096,516,516,515.9883043,0.999977334,0.999977334,516,516,516,0,No Attack
A3LJVB19A278FR,172.16.0.5-192.168.50.1-62556-60633-17,172.16.0.5,62556,192.168.50.1,60633,17,40:51.4,3002876,4,2064,516,516,687.341069,1.332056335,1.332056335,516,516,516,0,Evasion or Adversarial Attack
ATDE9JYCPI0L1,172.16.0.5-192.168.50.1-44311-30593-6,172.16.0.5,44311,192.168.50.1,30593,6,34:38.1,1,2,0,0,0,0,2000000,2000000,0,0,0,1,Poisoning or Causative Attack
AV40J5VUBWG5J,172.16.0.5-192.168.50.1-63447-29472-17,172.16.0.5,63447,192.168.50.1,29472,17,40:05.8,9000713,8,4128,516,516,458.630333,0.888818475,0.888818475,516,516,516,0,Trojan Attack
A7UWXM2CII0UF,172.16.0.5-192.168.50.1-63748-20871-17,172.16.0.5,63748,192.168.50.1,20871,17,41:11.7,3001196,4,2064,516,516,687.7258266,1.33280199,1.33280199,516,516,516,0,No Attack
ANJJAZJJB2F33,172.16.0.5-192.168.50.1-62522-34367-17,172.16.0.5,62522,192.168.50.1,34367,17,40:57.0,5997629,6,3096,516,516,516.2039866,1.000395323,1.000395323,516,516,516,0,Evasion or Adversarial Attack
ART6IV50G99VR,172.16.0.5-192.168.50.1-63492-61800-17,172.16.0.5,63492,192.168.50.1,61800,17,40:00.5,3016323,4,2064,516,516,684.2768497,1.326117926,1.326117926,516,516,516,0,No Attack
A1EVDWA956XRJW,172.16.0.5-192.168.50.1-62640-376-17,172.16.0.5,62640,192.168.50.1,376,17,40:41.3,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Evasion or Adversarial Attack
A1E7G56OX03JKO,172.16.0.5-192.168.50.1-580-24523-17,172.16.0.5,580,192.168.50.1,24523,17,40:34.0,2005521,4,2064,516,516,1029.159007,1.994494199,1.994494199,516,516,516,0,Poisoning or Causative Attack
AIUQ25LZLYSJR,172.16.0.5-192.168.50.1-62466-33450-17,172.16.0.5,62466,192.168.50.1,33450,17,40:34.6,6000124,6,3096,516,516,515.9893362,0.999979334,0.999979334,516,516,516,0,Trojan Attack
A1AQPNFHTL0ZQH,172.16.0.5-192.168.50.1-44374-13391-6,172.16.0.5,44374,192.168.50.1,13391,6,34:27.6,0,2,0,0,0,,inf,0,0,0,0,1,No Attack
ARJ6S4NC2USL8,172.16.0.5-192.168.50.1-62480-36816-17,172.16.0.5,62480,192.168.50.1,36816,17,40:25.7,6000895,6,3096,516,516,515.9230415,0.999850856,0.999850856,516,516,516,0,No Attack
A2UUIL3VICQQH0,172.16.0.5-192.168.50.1-64918-6037-6,172.16.0.5,64918,192.168.50.1,6037,6,34:31.7,0,2,0,0,0,,inf,0,0,0,0,1,Evasion or Adversarial Attack
A253U7UEJQCVJI,172.16.0.5-192.168.50.1-62468-14320-17,172.16.0.5,62468,192.168.50.1,14320,17,40:50.3,3000018,4,2064,516,516,687.995872,1.333325333,1.333325333,516,516,516,0,Poisoning or Causative Attack
A3DJW4XFP0IN2K,172.16.0.5-192.168.50.1-62597-55784-17,172.16.0.5,62597,192.168.50.1,55784,17,40:26.9,5999947,6,3096,516,516,516.004558,1.000008833,1.000008833,516,516,516,0,Trojan Attack
A38XPXH1KQDJ65,172.16.0.5-192.168.50.1-62524-5895-17,172.16.0.5,62524,192.168.50.1,5895,17,41:04.8,3002915,4,2064,516,516,687.3321423,1.332039035,1.332039035,516,516,516,0,No Attack
A3TJGCKCDKEARQ,172.16.0.5-192.168.50.1-580-49301-17,172.16.0.5,580,192.168.50.1,49301,17,41:11.7,4003577,6,3096,516,516,773.3084689,1.498659823,1.498659823,516,516,516,0,Evasion or Adversarial Attack
A3UCN2RGY7O6S1,172.16.0.5-192.168.50.1-63655-63823-17,172.16.0.5,63655,192.168.50.1,63823,17,40:43.3,3000578,4,2064,516,516,687.8674709,1.333076494,1.333076494,516,516,516,0,No Attack
A3K57B9OHFDZUN,172.16.0.5-192.168.50.1-61531-5971-17,172.16.0.5,61531,192.168.50.1,5971,17,41:10.7,6000209,6,3096,516,516,515.9820266,0.999965168,0.999965168,516,516,516,0,Evasion or Adversarial Attack
AQM8KB1QW0C9X,172.16.0.5-192.168.50.1-62621-64217-17,172.16.0.5,62621,192.168.50.1,64217,17,41:05.2,3000938,4,2064,516,516,687.7849526,1.332916575,1.332916575,516,516,516,0,Poisoning or Causative Attack
A5P7VHV0JAFQQ,172.16.0.5-192.168.50.1-63377-12684-17,172.16.0.5,63377,192.168.50.1,12684,17,40:07.2,6000150,6,3096,516,516,515.9871003,0.999975001,0.999975001,516,516,516,0,Trojan Attack
A118XYLK4XA1F8,172.16.0.5-192.168.50.1-62504-20974-17,172.16.0.5,62504,192.168.50.1,20974,17,39:52.8,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,No Attack
A23QCWKO0IXK8G,172.16.0.5-192.168.50.1-63492-41758-17,172.16.0.5,63492,192.168.50.1,41758,17,40:52.8,3002881,4,2064,516,516,687.3399246,1.332054117,1.332054117,516,516,516,0,Evasion or Adversarial Attack
A25X4RBIHA1CA0,172.16.0.5-192.168.50.1-10023-10023-6,172.16.0.5,10023,192.168.50.1,10023,6,34:40.8,1,2,0,0,0,0,2000000,2000000,0,0,0,1,No Attack
AJ2N6YOSV4IC,172.16.0.5-192.168.50.1-45644-46154-6,172.16.0.5,45644,192.168.50.1,46154,6,34:27.8,1,2,0,0,0,0,2000000,2000000,0,0,0,1,Evasion or Adversarial Attack
A3UNJ1OTN4L316,172.16.0.5-192.168.50.1-15282-15282-6,172.16.0.5,15282,192.168.50.1,15282,6,34:38.0,1,2,0,0,0,0,2000000,2000000,0,0,0,1,Poisoning or Causative Attack
A5WOFSMP2PI45,172.16.0.5-192.168.50.1-63493-50132-17,172.16.0.5,63493,192.168.50.1,50132,17,40:57.0,6005906,6,3096,516,516,515.4925835,0.999016635,0.999016635,516,516,516,0,Trojan Attack
A31FBR5HR4SIJ1,172.16.0.5-192.168.50.1-62466-38404-17,172.16.0.5,62466,192.168.50.1,38404,17,39:59.6,5998648,6,3096,516,516,516.1162982,1.000225384,1.000225384,516,516,516,0,No Attack
A1OSZVK02Z29N9,172.16.0.5-192.168.50.1-63576-8264-17,172.16.0.5,63576,192.168.50.1,8264,17,41:06.0,2992502,4,2064,516,516,689.7238498,1.336674128,1.336674128,516,516,516,0,No Attack
A2G3ABJ80MXAXY,172.16.0.5-192.168.50.1-16033-58147-17,172.16.0.5,16033,192.168.50.1,58147,17,40:26.3,6001385,6,3096,516,516,515.8809175,0.99976922,0.99976922,516,516,516,0,Evasion or Adversarial Attack
ASETNNKSBFJRC,172.16.0.5-192.168.50.1-62739-57245-17,172.16.0.5,62739,192.168.50.1,57245,17,41:09.4,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Poisoning or Causative Attack
A21KMEY9SRS4TH,172.16.0.5-192.168.50.1-23043-55534-17,172.16.0.5,23043,192.168.50.1,55534,17,39:33.2,9011400,8,4128,516,516,458.0864239,0.887764387,0.887764387,516,516,516,0,Trojan Attack
A2QA5W84LGMG8L,172.16.0.5-192.168.50.1-580-45284-17,172.16.0.5,580,192.168.50.1,45284,17,39:31.3,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,No Attack
A3N2VG89VUD72P,172.16.0.5-192.168.50.1-62813-22112-17,172.16.0.5,62813,192.168.50.1,22112,17,41:07.5,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Evasion or Adversarial Attack
A212MDP6K4VJS5,172.16.0.5-192.168.50.1-62910-6452-17,172.16.0.5,62910,192.168.50.1,6452,17,41:04.1,6003338,6,3096,516,516,515.7130916,0.999443976,0.999443976,516,516,516,0,Poisoning or Causative Attack
A2HTVWX1NWM33W,172.16.0.5-192.168.50.1-62564-15596-17,172.16.0.5,62564,192.168.50.1,15596,17,39:58.6,5995410,6,3096,516,516,516.3950422,1.000765586,1.000765586,516,516,516,0,Trojan Attack
AFQ9DVNV0Z3O6,172.16.0.5-192.168.50.1-62774-24309-17,172.16.0.5,62774,192.168.50.1,24309,17,40:58.6,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,No Attack
ASVSX0R3IP0P6,172.16.0.5-192.168.50.1-580-8723-17,172.16.0.5,580,192.168.50.1,8723,17,40:34.8,4004590,6,3096,516,516,773.112853,1.498280723,1.498280723,516,516,516,0,Evasion or Adversarial Attack
A2B5QDGD0T7L16,172.16.0.5-192.168.50.1-62602-25609-17,172.16.0.5,62602,192.168.50.1,25609,17,39:44.7,9000173,8,4128,516,516,458.6578502,0.888871803,0.888871803,516,516,516,0,No Attack
A20P218XU65LCK,172.16.0.5-192.168.50.1-62465-50080-17,172.16.0.5,62465,192.168.50.1,50080,17,41:01.9,2,2,1032,516,516,516000000,1000000,1000000,516,516,516,0,Evasion or Adversarial Attack
AZV26LP92E6WU,172.16.0.5-192.168.50.1-62553-54666-17,172.16.0.5,62553,192.168.50.1,54666,17,39:44.3,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Poisoning or Causative Attack
ASJ828YAJ6NGR,172.16.0.5-192.168.50.1-62468-46649-17,172.16.0.5,62468,192.168.50.1,46649,17,40:35.2,6000410,6,3096,516,516,515.9647424,0.999931671,0.999931671,516,516,516,0,Trojan Attack
A1SDD92YHPVZRM,172.16.0.5-192.168.50.1-63061-55053-17,172.16.0.5,63061,192.168.50.1,55053,17,40:29.4,2999359,4,2064,516,516,688.1470341,1.333618283,1.333618283,516,516,516,0,No Attack
A1SWAEI63R5P66,172.16.0.5-192.168.50.1-17061-9864-17,172.16.0.5,17061,192.168.50.1,9864,17,41:11.4,3002273,4,2064,516,516,687.47912,1.332323876,1.332323876,516,516,516,0,Evasion or Adversarial Attack
A1F8ZVEP18FL45,172.16.0.5-192.168.50.1-38714-46837-17,172.16.0.5,38714,192.168.50.1,46837,17,39:32.7,3004605,4,2064,516,516,686.9455386,1.331289803,1.331289803,516,516,516,0,No Attack
A3FAQACBPKDOWC,172.16.0.5-192.168.50.1-10463-10463-6,172.16.0.5,10463,192.168.50.1,10463,6,34:34.0,103,2,0,0,0,0,38834.95146,19417.47573,0,0,0,1,Evasion or Adversarial Attack
A23JFATICR3KZ1,172.16.0.5-192.168.50.1-62468-49301-17,172.16.0.5,62468,192.168.50.1,49301,17,40:41.4,6000086,6,3096,516,516,515.9926041,0.999985667,0.999985667,516,516,516,0,Poisoning or Causative Attack
A2DYW9Y2D8E43L,172.16.0.5-192.168.50.1-62502-20382-17,172.16.0.5,62502,192.168.50.1,20382,17,40:42.4,5998436,6,3096,516,516,516.1345391,1.000260735,1.000260735,516,516,516,0,Trojan Attack
A1KM3ZVOY0PJ3C,172.16.0.5-192.168.50.1-62466-60875-17,172.16.0.5,62466,192.168.50.1,60875,17,39:25.1,3000044,4,2064,516,516,687.9899095,1.333313778,1.333313778,516,516,516,0,No Attack
A3S47IH20RNWHK,172.16.0.5-192.168.50.1-62560-13186-17,172.16.0.5,62560,192.168.50.1,13186,17,40:36.0,3000293,4,2064,516,516,687.9328119,1.333203124,1.333203124,516,516,516,0,No Attack
A24FTIZ8U0TI6U,172.16.0.5-192.168.50.1-62504-24169-17,172.16.0.5,62504,192.168.50.1,24169,17,40:17.4,3002387,4,2064,516,516,687.4530165,1.332273288,1.332273288,516,516,516,0,Evasion or Adversarial Attack
ADFYGTU2B7I1R,172.16.0.5-192.168.50.1-62867-2451-6,172.16.0.5,62867,192.168.50.1,2451,6,34:30.5,20,2,0,0,0,0,100000,100000,0,0,0,1,Poisoning or Causative Attack
A2GBFT3IGK7862,172.16.0.5-192.168.50.1-22168-22168-6,172.16.0.5,22168,192.168.50.1,22168,6,34:28.9,13150351,4,0,0,0,0,0.608348781,0.30417439,0,0,0,1,Trojan Attack
A1MJV8L3KIDDXD,172.16.0.5-192.168.50.1-8984-13490-17,172.16.0.5,8984,192.168.50.1,13490,17,41:05.1,2999895,4,2064,516,516,688.0240808,1.333380002,1.333380002,516,516,516,0,No Attack
AV727S21MQ8IB,172.16.0.5-192.168.50.1-62490-23937-17,172.16.0.5,62490,192.168.50.1,23937,17,41:07.0,2999384,4,2064,516,516,688.1412983,1.333607167,1.333607167,516,516,516,0,Evasion or Adversarial Attack
A3BSTFFIKK5YTW,172.16.0.5-192.168.50.1-62468-23081-17,172.16.0.5,62468,192.168.50.1,23081,17,40:02.2,2999587,4,2064,516,516,688.0947277,1.333516914,1.333516914,516,516,516,0,No Attack
A3NITES609Z2LN,172.16.0.5-192.168.50.1-57838-6891-6,172.16.0.5,57838,192.168.50.1,6891,6,34:29.7,1,2,0,0,0,0,2000000,2000000,0,0,0,1,Evasion or Adversarial Attack
A3EL8P50JQ5OIF,172.16.0.5-192.168.50.1-62522-57500-17,172.16.0.5,62522,192.168.50.1,57500,17,40:49.5,6001041,6,3096,516,516,515.9104895,0.99982653,0.99982653,516,516,516,0,Poisoning or Causative Attack
AINZRFRVI8H8E,172.16.0.5-192.168.50.1-14598-36495-6,172.16.0.5,14598,192.168.50.1,36495,6,34:33.3,50,2,0,0,0,0,80000,40000,0,0,0,1,Trojan Attack
A3BJ9NS09YGQT5,172.16.0.5-192.168.50.1-580-47955-17,172.16.0.5,580,192.168.50.1,47955,17,40:16.1,7709237,10,5160,516,516,669.3269386,1.29714523,1.29714523,516,516,516,0,No Attack
A160JZXED5K7P1,172.16.0.5-192.168.50.1-580-30644-17,172.16.0.5,580,192.168.50.1,30644,17,39:29.8,813232,10,5160,516,516,6345.052826,12.296614,12.296614,516,516,516,0,Evasion or Adversarial Attack
A3G12K8YIPCKQ,172.16.0.5-192.168.50.1-62546-32009-17,172.16.0.5,62546,192.168.50.1,32009,17,39:57.9,5998015,6,3096,516,516,516.1707665,1.000330943,1.000330943,516,516,516,0,No Attack
A2AJ5VNBX7RGPP,172.16.0.5-192.168.50.1-62626-30180-17,172.16.0.5,62626,192.168.50.1,30180,17,41:10.5,6002177,6,3096,516,516,515.8128459,0.999637298,0.999637298,516,516,516,0,Evasion or Adversarial Attack
AMRNR2G8VYZUM,172.16.0.5-192.168.50.1-62800-61938-17,172.16.0.5,62800,192.168.50.1,61938,17,40:35.5,2932382,4,2064,516,516,703.8646397,1.364078759,1.364078759,516,516,516,0,Poisoning or Causative Attack
A2KLFH9FCWURBJ,172.16.0.5-192.168.50.1-60884-44473-17,172.16.0.5,60884,192.168.50.1,44473,17,39:44.3,9010289,8,4128,516,516,458.1429075,0.887873852,0.887873852,516,516,516,0,Trojan Attack
A2PNOU7NXB1JE4,172.16.0.5-192.168.50.1-62466-29435-17,172.16.0.5,62466,192.168.50.1,29435,17,41:01.2,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,No Attack
A1MJSWI87ZME83,172.16.0.5-192.168.50.1-49787-29190-6,172.16.0.5,49787,192.168.50.1,29190,6,34:28.4,1,2,0,0,0,0,2000000,2000000,0,0,0,1,No Attack
A1P5FEFX2JNK4T,172.16.0.5-192.168.50.1-61557-18961-17,172.16.0.5,61557,192.168.50.1,18961,17,41:03.6,6001726,6,3096,516,516,515.8516067,0.999712416,0.999712416,516,516,516,0,Evasion or Adversarial Attack
A35HOUWHAYZZN6,172.16.0.5-192.168.50.1-62527-59847-17,172.16.0.5,62527,192.168.50.1,59847,17,39:45.1,8999551,8,4128,516,516,458.6895502,0.888933237,0.888933237,516,516,516,0,Poisoning or Causative Attack
A1QEZ01P4PH82D,172.16.0.5-192.168.50.1-62490-45766-17,172.16.0.5,62490,192.168.50.1,45766,17,39:58.4,5998603,6,3096,516,516,516.12017,1.000232888,1.000232888,516,516,516,0,Trojan Attack
A1WOMXOEX90ARI,172.16.0.5-192.168.50.1-62476-20939-17,172.16.0.5,62476,192.168.50.1,20939,17,40:10.9,2998946,4,2064,516,516,688.2418023,1.333801942,1.333801942,516,516,516,0,No Attack
AC82K46M2JV8Y,172.16.0.5-192.168.50.1-62766-28924-17,172.16.0.5,62766,192.168.50.1,28924,17,39:32.3,5997925,6,3096,516,516,516.1785117,1.000345953,1.000345953,516,516,516,0,Evasion or Adversarial Attack
AH6BI8F3EE6K1,172.16.0.5-192.168.50.1-62474-19549-17,172.16.0.5,62474,192.168.50.1,19549,17,39:39.6,3000335,4,2064,516,516,687.9231819,1.333184461,1.333184461,516,516,516,0,No Attack
A2VJ5ALN1BIV3B,172.16.0.5-192.168.50.1-62631-27299-17,172.16.0.5,62631,192.168.50.1,27299,17,40:42.8,5999983,6,3096,516,516,516.001462,1.000002833,1.000002833,516,516,516,0,Evasion or Adversarial Attack
A2E6BR5S4KHH55,172.16.0.5-192.168.50.1-986-49904-17,172.16.0.5,986,192.168.50.1,49904,17,40:18.5,4443435,12,6192,516,516,1393.516502,2.700613377,2.700613377,516,516,516,0,Poisoning or Causative Attack
A21PU11G08TUTL,172.16.0.5-192.168.50.1-63159-2743-6,172.16.0.5,63159,192.168.50.1,2743,6,34:36.3,1,2,0,0,0,0,2000000,2000000,0,0,0,1,Trojan Attack
A1P9R031II267B,172.16.0.5-192.168.50.1-742-753-6,172.16.0.5,742,192.168.50.1,753,6,34:42.0,1,2,0,0,0,0,2000000,2000000,0,0,0,1,No Attack
A99D068MZX8JT,172.16.0.5-192.168.50.1-62584-63417-17,172.16.0.5,62584,192.168.50.1,63417,17,41:11.3,3008497,4,2064,516,516,686.0568583,1.329567555,1.329567555,516,516,516,0,Evasion or Adversarial Attack
AE1UMHN3TU6NA,172.16.0.5-192.168.50.1-61718-44310-17,172.16.0.5,61718,192.168.50.1,44310,17,41:03.2,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,No Attack
A1O2F0ZB6JVY0Y,172.16.0.5-192.168.50.1-53470-4235-17,172.16.0.5,53470,192.168.50.1,4235,17,40:58.7,3004060,4,2064,516,516,687.070165,1.331531328,1.331531328,516,516,516,0,Evasion or Adversarial Attack
A34OUGLMQCXX1U,172.16.0.5-192.168.50.1-48098-59606-6,172.16.0.5,48098,192.168.50.1,59606,6,34:38.7,67,2,0,0,0,0,59701.49254,29850.74627,0,0,0,1,Poisoning or Causative Attack
A3042WJDYJ22S8,172.16.0.5-192.168.50.1-47451-47451-6,172.16.0.5,47451,192.168.50.1,47451,6,34:32.5,1,2,0,0,0,0,2000000,2000000,0,0,0,1,Trojan Attack
A1CHGU54HVTCWY,172.16.0.5-192.168.50.1-62505-48652-17,172.16.0.5,62505,192.168.50.1,48652,17,41:04.7,3002536,4,2064,516,516,687.4189019,1.332207174,1.332207174,516,516,516,0,No Attack
A3MOFX0JORSBIS,172.16.0.5-192.168.50.1-62551-40268-17,172.16.0.5,62551,192.168.50.1,40268,17,40:14.9,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,No Attack
A2MUGFV2TDQ47K,172.16.0.5-192.168.50.1-62523-22739-17,172.16.0.5,62523,192.168.50.1,22739,17,40:55.1,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Evasion or Adversarial Attack
A1UKN7G4AM275R,172.16.0.5-192.168.50.1-64936-1647-17,172.16.0.5,64936,192.168.50.1,1647,17,40:40.0,48,2,1032,516,516,21500000,41666.66667,41666.66667,516,516,516,0,Poisoning or Causative Attack
A2V10DEH7G5AY2,172.16.0.5-192.168.50.1-51308-25331-6,172.16.0.5,51308,192.168.50.1,25331,6,34:28.7,0,2,0,0,0,,inf,0,0,0,0,1,Trojan Attack
A11UZ02KXZ6K98,172.16.0.5-192.168.50.1-62514-41384-17,172.16.0.5,62514,192.168.50.1,41384,17,41:03.5,2999983,4,2064,516,516,688.0038987,1.333340889,1.333340889,516,516,516,0,No Attack
A37VANHHWZ4MV8,172.16.0.5-192.168.50.1-63987-10936-17,172.16.0.5,63987,192.168.50.1,10936,17,39:49.5,2998965,4,2064,516,516,688.2374419,1.333793492,1.333793492,516,516,516,0,Evasion or Adversarial Attack
A7C7QG6O3ZHXD,172.16.0.5-192.168.50.1-36989-36989-6,172.16.0.5,36989,192.168.50.1,36989,6,34:38.6,1,2,0,0,0,0,2000000,2000000,0,0,0,1,Poisoning or Causative Attack
A2844FUDCBLUMZ,172.16.0.5-192.168.50.1-7047-7047-6,172.16.0.5,7047,192.168.50.1,7047,6,34:39.6,1,2,0,0,0,0,2000000,2000000,0,0,0,1,Trojan Attack
A1Z820SN3VBU0S,172.16.0.5-192.168.50.1-63305-16504-17,172.16.0.5,63305,192.168.50.1,16504,17,40:57.3,2999916,4,2064,516,516,688.0192645,1.333370668,1.333370668,516,516,516,0,No Attack
AG6QH4P56CRIO,172.16.0.5-192.168.50.1-63046-6268-17,172.16.0.5,63046,192.168.50.1,6268,17,41:01.1,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Evasion or Adversarial Attack
A11AT9PG4CZ09P,172.16.0.5-192.168.50.1-580-11101-17,172.16.0.5,580,192.168.50.1,11101,17,41:07.6,2084939,14,7224,516,516,3464.849571,6.71482475,6.71482475,516,516,516,0,No Attack
A169B9KA8V4R1J,172.16.0.5-192.168.50.1-62467-9286-17,172.16.0.5,62467,192.168.50.1,9286,17,39:22.6,6002825,6,3096,516,516,515.7571643,0.999529388,0.999529388,516,516,516,0,Evasion or Adversarial Attack
A31TVIUNETW21G,172.16.0.5-192.168.50.1-62822-20470-17,172.16.0.5,62822,192.168.50.1,20470,17,41:10.6,5999970,6,3096,516,516,516.00258,1.000005,1.000005,516,516,516,0,Poisoning or Causative Attack
A35RLDFXR890JC,172.16.0.5-192.168.50.1-63500-48214-17,172.16.0.5,63500,192.168.50.1,48214,17,40:42.2,6002519,6,3096,516,516,515.7834569,0.999580343,0.999580343,516,516,516,0,Trojan Attack
A2K3QMFDYBKFYS,172.16.0.5-192.168.50.1-63492-16352-17,172.16.0.5,63492,192.168.50.1,16352,17,41:05.8,3009840,4,2064,516,516,685.7507376,1.328974298,1.328974298,516,516,516,0,No Attack
AGNN7H5MJ6SBQ,172.16.0.5-192.168.50.1-57844-53725-6,172.16.0.5,57844,192.168.50.1,53725,6,34:29.7,108,2,0,0,0,0,37037.03704,18518.51852,0,0,0,1,Evasion or Adversarial Attack
A39JF4NO5TYNNI,172.16.0.5-192.168.50.1-11020-25329-17,172.16.0.5,11020,192.168.50.1,25329,17,40:58.9,2999403,4,2064,516,516,688.1369393,1.333598719,1.333598719,516,516,516,0,No Attack
A3GTP0TT03LVKX,172.16.0.5-192.168.50.1-62535-19630-17,172.16.0.5,62535,192.168.50.1,19630,17,40:50.9,2999428,4,2064,516,516,688.1312037,1.333587604,1.333587604,516,516,516,0,Evasion or Adversarial Attack
A13NNW7JKQDXX2,172.16.0.5-192.168.50.1-13046-25775-17,172.16.0.5,13046,192.168.50.1,25775,17,40:24.7,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Poisoning or Causative Attack
A2TPNALNIKN96P,172.16.0.5-192.168.50.1-39129-39129-6,172.16.0.5,39129,192.168.50.1,39129,6,34:29.7,1,2,0,0,0,0,2000000,2000000,0,0,0,1,Trojan Attack
AV6Z54VGTC4PZ,172.16.0.5-192.168.50.1-62486-49811-17,172.16.0.5,62486,192.168.50.1,49811,17,40:07.6,5998275,6,3096,516,516,516.1483927,1.000287583,1.000287583,516,516,516,0,Trojan Attack
A76CBKP9PQXJ3,172.16.0.5-192.168.50.1-62733-24025-17,172.16.0.5,62733,192.168.50.1,24025,17,41:02.9,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,No Attack
A2R43MI0JDCVC1,172.16.0.5-192.168.50.1-44290-9028-17,172.16.0.5,44290,192.168.50.1,9028,17,40:31.1,1,2,1032,516,516,1032000000,2000000,2000000,516,516,516,0,Trojan Attack
A1H957XU1S5WGV,172.16.0.5-192.168.50.1-62649-32320-17,172.16.0.5,62649,192.168.50.1,32320,17,41:04.5,2999947,4,2064,516,516,688.0121549,1.333356889,1.333356889,516,516,516,0,No Attack
